customer_id,signup_date,region,age_group,subscription_type,monthly_revenue,tenure_months,monthly_login_count,average_session_time_minutes,features_used,last_login_days_ago,complaint_count,response_time_hours,resolution_time_hours,customer_satisfaction_score,churn
10554,2023-10-01,Manchester,18-25,Basic,29,27,12.916666666666666,22.707361666462877,5.0,30.58333333333333,4.0,39.08775866487704,84.39510486658378,4.0,0
10555,2022-01-10,London,18-25,Professional,79,48,18.0,23.382225486880237,4.666666666666667,26.5,2.0,26.69624536157394,68.56968621002004,2.0,0
10556,2024-02-06,Manchester,36-45,Professional,79,23,15.666666666666666,23.26376335201401,4.5,29.83333333333333,0.0,0.0,0.0,10.0,0
10557,2020-04-26,Manchester,60+,Basic,29,69,3.0,23.62740027177488,2.0,113.0,6.0,25.33969889269358,52.93665381924529,5.333333333333333,1
10558,2022-03-01,Glasgow,60+,Professional,79,46,11.916666666666666,24.437140530887177,4.416666666666667,24.0,8.0,32.04723107103569,109.25765453968994,5.333333333333333,0
10559,2023-02-24,London,46-60,Enterprise,199,34,14.5,22.84284332523028,5.0,24.666666666666668,5.0,24.059373497830062,53.61389540875967,2.0,0
10560,2023-11-17,London,18-25,Basic,29,25,13.416666666666666,22.816814074225203,4.333333333333333,31.666666666666668,2.0,10.37368987736904,56.23535528854811,7.5,0
10561,2022-10-09,London,36-45,Basic,29,39,15.0,22.81591686577721,4.75,34.75,2.0,41.6124082079224,115.36676960102618,9.0,0
10562,2024-07-22,Birmingham,26-35,Basic,29,17,18.08333333333333,27.456859516780597,5.583333333333333,20.75,0.0,0.0,0.0,10.0,0
10563,2022-12-17,London,26-35,Professional,79,37,14.083333333333334,23.33694990380414,5.416666666666667,28.08333333333333,3.0,5.7472831407392295,81.10350341781462,3.0,0
10564,2021-09-25,Bristol,46-60,Enterprise,199,51,4.0,23.165604145803616,1.0,66.0,2.0,27.36250928344827,102.15549710912774,7.0,1
10565,2021-05-27,Birmingham,46-60,Professional,79,55,11.083333333333334,20.668454165199964,4.666666666666667,26.666666666666668,0.0,0.0,0.0,10.0,0
10566,2024-11-09,Birmingham,18-25,Basic,29,13,13.166666666666666,22.12938817518034,5.083333333333333,28.83333333333333,3.0,41.99513962758635,41.89009520107511,7.0,0
10567,2022-03-12,Birmingham,18-25,Professional,79,46,15.25,27.786103089327977,5.5,25.5,6.0,42.03883023346971,44.47549139807778,6.5,0
10568,2023-01-24,London,26-35,Professional,79,35,4.0,19.73946379182439,2.0,87.0,1.0,27.383158463315848,49.04767389732098,6.0,1
10569,2024-07-19,London,26-35,Professional,79,17,14.333333333333334,24.620160047234723,5.416666666666667,35.416666666666664,4.0,33.79600004069923,101.3743420442154,2.5,0
10570,2023-02-15,Manchester,26-35,Basic,29,35,21.0,24.072045469447342,3.9166666666666665,33.75,2.0,30.955833525826,58.88095693789592,10.0,0
10571,2021-07-13,Birmingham,26-35,Professional,79,54,14.833333333333334,18.38426249732256,4.833333333333333,33.166666666666664,0.0,0.0,0.0,10.0,0
10572,2024-06-12,London,60+,Basic,29,18,13.166666666666666,23.239516127240208,4.416666666666667,39.833333333333336,8.0,26.666779291180223,48.25560826614076,6.333333333333333,0
10573,2021-05-02,London,18-25,Basic,29,56,14.166666666666666,26.16797901335637,5.5,29.916666666666668,0.0,0.0,0.0,10.0,0
10574,2023-06-14,Glasgow,18-25,Professional,79,31,16.25,23.32804631977911,4.833333333333333,27.5,0.0,0.0,0.0,10.0,0
10575,2022-06-15,London,26-35,Enterprise,199,43,17.083333333333332,22.649552806868314,5.416666666666667,32.166666666666664,4.0,5.8856721652534265,37.99589206696125,6.5,0
10576,2023-07-19,Bristol,36-45,Basic,29,29,12.916666666666666,29.739163129444005,6.083333333333333,28.83333333333333,5.0,6.833879018967274,80.1569330033592,7.0,0
10577,2023-04-27,Leeds,26-35,Enterprise,199,32,13.833333333333334,30.454262825211927,5.083333333333333,27.416666666666668,3.0,35.63974448671553,35.73386445746459,6.0,0
10578,2021-12-04,London,46-60,Basic,29,49,16.083333333333332,28.31222872577735,5.916666666666667,39.583333333333336,1.0,43.65147174892663,103.30360339785626,1.0,0
10579,2024-01-10,London,36-45,Professional,79,24,10.0,22.337503875050515,4.5,33.416666666666664,6.0,29.93511913339438,39.36881265713977,6.333333333333333,0
10580,2021-08-03,London,46-60,Basic,29,53,8.25,26.27243405968477,4.75,32.25,3.0,19.1485558421198,32.4766991535914,6.5,0
10581,2022-02-28,Leeds,36-45,Basic,29,46,17.833333333333332,24.839694318869107,5.083333333333333,26.416666666666668,0.0,0.0,0.0,10.0,0
10582,2022-05-10,Birmingham,46-60,Professional,79,44,12.25,25.469159623949285,4.666666666666667,21.666666666666668,0.0,0.0,0.0,10.0,0
10583,2020-09-03,Leeds,26-35,Professional,79,64,13.416666666666666,29.016398062647625,5.916666666666667,26.416666666666668,1.0,25.431762415030903,114.52212013701208,3.0,0
10584,2023-01-04,Glasgow,26-35,Professional,79,36,11.916666666666666,27.30573898451097,5.666666666666667,39.583333333333336,0.0,0.0,0.0,10.0,0
10585,2020-06-02,Leeds,36-45,Professional,79,67,18.08333333333333,26.072865598761453,4.833333333333333,32.75,1.0,16.307497181291595,72.12193372628653,2.0,0
10586,2024-08-06,London,46-60,Professional,79,17,15.75,23.874970292665516,5.333333333333333,24.33333333333333,6.0,28.966260263039207,57.52933210641162,3.333333333333333,1
10587,2023-12-29,London,60+,Enterprise,199,24,13.416666666666666,29.02238379516731,6.0,28.916666666666668,4.0,31.53035469487113,82.61797012050232,1.0,0
10588,2022-09-23,Bristol,36-45,Professional,79,39,23.25,25.296586529626516,4.75,22.916666666666668,3.0,35.93564855971703,26.102688338770708,8.0,0
10589,2023-01-14,London,36-45,Basic,29,36,17.0,19.693777394637785,6.083333333333333,26.416666666666668,2.0,30.815209566994223,8.470071431137946,3.0,0
10590,2021-11-27,London,18-25,Basic,29,49,2.0,22.277667745189092,1.0,76.0,4.0,12.554328131091143,40.074119179380176,3.0,1
10591,2023-08-01,Leeds,36-45,Basic,29,29,14.166666666666666,21.709589935669687,4.0,26.916666666666668,0.0,0.0,0.0,10.0,0
10592,2023-05-28,Manchester,60+,Professional,79,31,10.333333333333334,27.556848774346857,4.916666666666667,28.08333333333333,5.0,21.69426667610473,86.39328995708618,8.0,0
10593,2022-12-28,Glasgow,26-35,Basic,29,36,13.583333333333334,30.67718470460428,6.083333333333333,32.583333333333336,0.0,0.0,0.0,10.0,0
10594,2022-12-06,Leeds,46-60,Basic,29,37,15.833333333333334,29.196067673648997,6.333333333333333,32.166666666666664,3.0,19.32100539270092,41.279036784904285,4.0,0
10595,2022-10-05,London,18-25,Basic,29,39,13.916666666666666,25.977313614897497,4.416666666666667,32.0,5.0,11.062988415165522,42.18036363333589,7.333333333333333,0
10596,2020-04-03,Glasgow,46-60,Professional,79,69,16.5,23.56180531697132,5.666666666666667,31.416666666666668,2.0,14.108663350494927,40.874839288618425,7.0,0
10597,2024-11-08,London,26-35,Basic,29,13,18.5,21.29658641894916,5.75,31.33333333333333,5.0,24.243902438658974,58.80774485714127,4.333333333333333,0
10598,2022-08-15,Manchester,36-45,Basic,29,41,13.5,20.72163519740739,4.416666666666667,36.91666666666666,6.0,37.88991948957391,51.24303302617724,2.0,1
10599,2022-10-08,Manchester,60+,Professional,79,39,21.25,25.20866772468018,4.75,26.83333333333333,4.0,32.65530466789521,66.39320280002968,6.5,0
10600,2021-03-28,London,18-25,Professional,79,57,11.833333333333334,23.290472996786423,5.75,30.83333333333333,9.0,7.872663477729768,68.7662298264475,5.5,0
10601,2023-05-12,Manchester,60+,Basic,29,32,19.666666666666668,28.053112994008185,4.166666666666667,19.75,5.0,43.58362717655713,81.63211022010611,6.5,0
10602,2022-06-30,London,60+,Professional,79,42,16.166666666666668,21.63600865817608,5.75,33.166666666666664,3.0,18.848451550182364,112.46733106774607,7.0,0
10603,2020-08-05,Manchester,60+,Basic,29,65,16.25,26.64098650058567,5.5,21.25,7.0,25.115725921226613,70.93419042830801,6.0,0
10604,2021-04-18,Manchester,60+,Enterprise,199,57,19.5,22.43111639612958,4.416666666666667,39.583333333333336,5.0,34.98942737990933,57.60484442417763,3.0,0
10605,2021-03-07,Leeds,26-35,Basic,29,58,15.833333333333334,26.397816614158238,4.833333333333333,34.833333333333336,2.0,11.451888509385642,37.73591888288111,7.0,0
10606,2020-12-06,Bristol,60+,Enterprise,199,61,19.5,22.776602822551848,4.75,36.66666666666666,3.0,1.2614387453637257,63.49407278723084,10.0,0
10607,2021-07-04,London,60+,Enterprise,199,54,12.25,21.21861869620176,4.75,20.0,1.0,25.87455072077773,88.34067437006324,2.0,0
10608,2024-06-23,Manchester,26-35,Professional,79,18,13.333333333333334,25.574251630422022,5.583333333333333,25.666666666666668,8.0,23.67321275648604,71.31482002527541,6.666666666666667,0
10609,2023-08-05,Manchester,46-60,Basic,29,29,19.58333333333333,16.872948399748005,4.75,31.166666666666668,2.0,10.619053088120292,60.88029198251594,9.0,0
10610,2023-07-01,London,26-35,Professional,79,30,17.25,26.55874161542009,6.0,31.916666666666668,0.0,0.0,0.0,10.0,0
10611,2024-10-23,Leeds,36-45,Basic,29,14,15.416666666666666,19.961441235392872,5.083333333333333,15.0,0.0,0.0,0.0,10.0,0
10612,2020-12-22,Leeds,26-35,Enterprise,199,61,14.75,30.572604313743906,5.75,24.83333333333333,5.0,34.218418323889665,40.51785035453701,5.0,0
10613,2020-01-23,London,46-60,Professional,79,72,13.166666666666666,25.80907989648715,3.9166666666666665,20.166666666666668,0.0,0.0,0.0,10.0,0
10614,2024-11-20,Manchester,36-45,Enterprise,199,13,15.583333333333334,23.16378025670812,5.416666666666667,35.083333333333336,0.0,0.0,0.0,10.0,0
10615,2021-06-05,London,36-45,Professional,79,55,15.583333333333334,25.224297570518047,4.833333333333333,30.75,3.0,18.676415161936497,62.81068683706045,1.0,0
10616,2024-11-16,Birmingham,18-25,Professional,79,13,11.583333333333334,27.32613338591797,5.916666666666667,30.666666666666668,3.0,8.230364049022725,66.39407365298426,8.0,0
10617,2023-01-28,London,60+,Professional,79,35,12.666666666666666,24.945814742882405,5.583333333333333,20.416666666666668,0.0,0.0,0.0,10.0,0
10618,2022-03-12,Glasgow,36-45,Basic,29,46,18.08333333333333,27.7092186167192,4.666666666666667,34.583333333333336,2.0,32.53641235789103,49.49025944155104,5.0,0
10619,2023-04-18,Leeds,36-45,Professional,79,32,13.583333333333334,25.374174710773715,6.25,28.25,9.0,25.991655205708817,67.10352085400956,7.75,0
10620,2023-05-31,Manchester,46-60,Professional,79,31,14.666666666666666,23.92608636301533,5.583333333333333,32.416666666666664,8.0,26.9848992064826,56.451899485933005,6.333333333333333,0
10621,2022-01-31,Birmingham,36-45,Enterprise,199,47,12.833333333333334,23.15806005608557,5.5,37.333333333333336,1.0,8.215012673877126,95.97508229317503,7.0,0
10622,2024-08-09,Glasgow,46-60,Professional,79,16,13.916666666666666,23.08079270431898,5.916666666666667,14.25,1.0,33.29698531069101,32.40016097760655,2.0,0
10623,2021-03-17,Birmingham,60+,Enterprise,199,58,13.75,20.496542191441925,4.416666666666667,19.33333333333333,0.0,0.0,0.0,10.0,0
10624,2024-06-19,London,18-25,Enterprise,199,18,3.0,28.225781831868417,1.0,103.0,8.0,28.321187485964387,71.14659406485315,6.0,1
10625,2022-02-07,Manchester,18-25,Professional,79,47,16.333333333333332,19.007791405927616,5.166666666666667,30.166666666666668,1.0,39.41080801386536,102.45938665121471,7.0,0
10626,2022-10-12,Bristol,60+,Basic,29,39,11.666666666666666,23.542435688804403,5.333333333333333,30.916666666666668,1.0,4.302031097308179,55.30408493944113,1.0,0
10627,2023-09-10,Birmingham,60+,Professional,79,28,3.0,20.47785227349236,1.0,63.0,3.0,36.05262239593873,65.95162710842618,7.0,1
10628,2021-05-30,Leeds,26-35,Basic,29,55,17.083333333333332,21.111434849403818,6.083333333333333,26.5,3.0,21.102361072413174,81.31805224605021,4.0,0
10629,2022-11-05,Bristol,36-45,Basic,29,38,16.666666666666668,26.797071204515547,5.333333333333333,20.5,1.0,1.1460404676315776,2.6061749426602363,4.0,0
10630,2022-03-02,Bristol,36-45,Basic,29,46,17.583333333333332,27.35478428059024,4.25,32.5,3.0,41.16711068520166,85.68203499027393,7.0,0
10631,2020-12-01,Glasgow,36-45,Enterprise,199,61,16.416666666666668,23.9030101708672,4.5,21.166666666666668,2.0,30.44150865281637,89.09434270424065,9.0,0
10632,2024-11-17,London,46-60,Basic,29,13,13.25,32.75316732265139,5.333333333333333,16.916666666666668,8.0,20.012719577464864,42.60447483485157,5.0,0
10633,2020-09-14,Birmingham,26-35,Professional,79,64,16.5,24.99707061409704,5.166666666666667,32.0,1.0,4.846529376808848,53.997197767845904,5.0,0
10634,2021-05-11,Leeds,36-45,Professional,79,56,14.5,28.88002951393433,4.75,21.0,2.0,17.284390255647878,66.56706920679662,6.0,0
10635,2022-06-14,Leeds,46-60,Professional,79,43,14.0,26.389014924911606,5.833333333333333,35.916666666666664,3.0,2.67364093205378,68.08995823852932,7.0,0
10636,2020-06-08,Birmingham,46-60,Professional,79,67,12.916666666666666,22.134939330460977,4.416666666666667,26.33333333333333,1.0,44.55716057175126,2.9922258731148754,9.0,0
10637,2024-02-07,London,18-25,Professional,79,23,14.0,24.86763078263929,4.25,24.58333333333333,6.0,41.894540892484684,40.97876606097226,8.0,0
10638,2022-05-01,Leeds,46-60,Basic,29,44,14.25,29.1361626410726,5.916666666666667,41.583333333333336,0.0,0.0,0.0,10.0,0
10639,2024-08-14,Leeds,60+,Basic,29,16,16.0,24.67390898698559,5.666666666666667,32.333333333333336,2.0,43.21745887242773,8.903895305250282,4.0,0
10640,2021-11-20,London,46-60,Enterprise,199,50,12.583333333333334,26.626981409158645,5.25,39.583333333333336,3.0,45.185012595651024,67.2711147744583,10.0,0
10641,2024-08-25,Manchester,60+,Basic,29,16,14.416666666666666,22.032529990843624,6.25,23.5,6.0,24.07771550791483,91.13169288195417,8.333333333333334,0
10642,2021-01-14,London,60+,Professional,79,60,18.416666666666668,24.941046568609533,5.916666666666667,24.25,4.0,18.76653930843578,49.42580477968588,3.0,0
10643,2024-04-17,Manchester,18-25,Professional,79,20,12.083333333333334,29.978180042610507,4.083333333333333,32.75,3.0,21.80658036074955,55.32139778758119,4.0,0
10644,2022-08-14,London,18-25,Basic,29,41,15.916666666666666,28.56997167572409,3.4166666666666665,42.5,6.0,31.744091405091883,56.1146914649139,4.0,1
10645,2021-11-21,Manchester,46-60,Enterprise,199,50,13.833333333333334,21.993294666964623,5.083333333333333,27.666666666666668,3.0,9.784601167782483,87.87554023649297,2.0,0
10646,2023-12-21,Birmingham,18-25,Professional,79,24,18.25,21.303102858173293,4.75,40.5,5.0,25.09383784901882,62.78154385222485,7.0,0
10647,2024-06-24,Birmingham,18-25,Basic,29,18,13.333333333333334,26.016505859671625,5.916666666666667,30.666666666666668,2.0,46.23673356675163,88.20780495414871,5.0,0
10648,2023-07-15,Leeds,36-45,Enterprise,199,30,16.75,29.055228901856207,4.583333333333333,33.166666666666664,2.0,38.42426701926905,26.709472458069204,2.5,0
10649,2024-05-19,Bristol,46-60,Professional,79,19,15.666666666666666,21.715817151231548,4.416666666666667,21.58333333333333,2.0,37.50371568240535,23.444064708653077,1.0,0
10650,2023-12-11,London,46-60,Professional,79,25,7.25,24.309183717669228,5.416666666666667,25.58333333333333,9.0,26.181719044324744,86.68938410678545,4.0,1
10651,2023-04-06,London,46-60,Professional,79,33,12.5,27.24175040710608,4.416666666666667,33.5,3.0,34.547240179085826,48.30922952218575,2.0,0
10652,2022-12-02,Bristol,18-25,Basic,29,37,18.166666666666668,28.20253468299309,4.083333333333333,31.5,3.0,21.31960842112379,20.61478216739573,4.5,0
10653,2024-04-28,London,18-25,Professional,79,20,3.0,31.827581046485736,1.0,113.0,0.0,0.0,0.0,10.0,1
10654,2020-10-11,Glasgow,60+,Basic,29,63,11.583333333333334,30.503996422768186,3.5,30.0,0.0,0.0,0.0,10.0,0
10655,2021-01-31,Bristol,26-35,Professional,79,59,3.0,30.3191763231156,2.0,106.0,0.0,0.0,0.0,10.0,1
10656,2020-01-12,Birmingham,26-35,Professional,79,72,16.583333333333332,26.733549383774054,4.75,24.75,7.0,28.583372209154604,67.53359940658964,3.25,1
10657,2024-06-18,Glasgow,26-35,Enterprise,199,18,12.333333333333334,21.241090749045977,4.916666666666667,22.75,0.0,0.0,0.0,10.0,0
10658,2023-08-18,London,36-45,Professional,79,28,16.333333333333332,26.64442099491335,5.166666666666667,27.0,7.0,11.43069539528648,26.268634683983503,3.75,1
10659,2023-06-30,Manchester,18-25,Basic,29,30,12.0,27.46364092086289,5.666666666666667,29.5,3.0,27.073488516173075,59.99268013165716,2.0,0
10660,2021-05-13,Birmingham,60+,Enterprise,199,56,15.5,22.709045895940804,5.25,25.58333333333333,2.0,3.945564399435492,19.79205151430061,5.0,0
10661,2022-01-23,Manchester,60+,Professional,79,47,14.0,24.981972677289477,4.666666666666667,29.25,2.0,35.42122202908872,112.56032418531004,3.0,0
10662,2020-02-04,Glasgow,26-35,Professional,79,71,16.5,21.291000335896467,5.0,23.416666666666668,6.0,28.73233837120374,36.89303025292249,9.333333333333334,0
10663,2021-12-27,London,36-45,Basic,29,48,12.833333333333334,22.760805243985303,5.25,28.08333333333333,4.0,28.827080928327383,48.69896694213586,3.5,0
10664,2022-04-28,Birmingham,36-45,Enterprise,199,44,4.0,21.875963461508192,2.0,118.0,5.0,14.071519099120463,91.5679302434908,5.0,1
10665,2020-03-30,Birmingham,26-35,Enterprise,199,70,17.833333333333332,26.80600008872288,3.4166666666666665,30.5,5.0,30.030567935884456,33.052814277073594,3.0,0
10666,2022-02-14,Leeds,26-35,Professional,79,47,18.33333333333333,22.62814002842967,3.083333333333333,32.083333333333336,8.0,30.26468428158112,39.39299407232084,5.0,0
10667,2021-08-27,London,18-25,Enterprise,199,52,15.75,30.526965524660568,5.5,29.0,3.0,27.835410523921272,56.67183359818266,6.5,0
10668,2022-08-27,Manchester,36-45,Basic,29,40,9.916666666666666,28.585752783232305,4.083333333333333,28.416666666666668,7.0,39.86909057676208,48.1597930981189,6.75,0
10669,2024-06-13,Bristol,60+,Enterprise,199,18,14.666666666666666,25.138480908193984,5.083333333333333,34.916666666666664,1.0,13.935296905031818,15.323125693083083,2.0,0
10670,2022-10-18,London,26-35,Professional,79,39,15.25,29.55247179839084,5.166666666666667,20.75,4.0,19.23569713751488,11.601318748015297,3.0,0
10671,2021-02-21,Bristol,18-25,Basic,29,59,12.25,25.454968309565658,4.583333333333333,26.25,2.0,21.521237791922648,8.370836544385282,10.0,0
10672,2020-04-24,Birmingham,60+,Professional,79,69,14.333333333333334,20.294601170771404,6.416666666666667,24.75,3.0,14.624086087465107,91.93051988352497,10.0,0
10673,2021-09-08,Leeds,36-45,Professional,79,52,11.416666666666666,26.004154739487205,6.166666666666667,23.33333333333333,0.0,0.0,0.0,10.0,0
10674,2023-05-04,Leeds,26-35,Basic,29,32,18.5,23.672732092649312,5.083333333333333,35.666666666666664,4.0,26.527260847382006,82.17426372370639,5.0,0
10675,2022-04-05,London,26-35,Basic,29,45,0.0,23.50776470681193,1.0,112.0,3.0,39.95370891924199,77.23422187697815,6.0,1
10676,2024-03-04,Birmingham,18-25,Basic,29,22,19.75,24.70468417524932,5.25,26.666666666666668,5.0,23.650429915590863,40.96908584657198,7.5,0
10677,2024-07-07,Bristol,18-25,Basic,29,18,0.0,25.509636399293083,2.0,59.0,0.0,0.0,0.0,10.0,1
10678,2024-02-25,Manchester,36-45,Basic,29,22,15.5,25.585782836712266,5.083333333333333,33.666666666666664,1.0,16.127473979732617,112.54925809728348,1.0,0
10679,2023-01-03,Glasgow,26-35,Basic,29,36,18.666666666666668,19.847384542029225,4.583333333333333,23.58333333333333,10.0,23.37061027600994,46.31574097535653,8.0,0
10680,2021-02-16,Manchester,18-25,Basic,29,59,12.416666666666666,23.010798742098867,4.833333333333333,36.333333333333336,5.0,25.442103221659185,91.35763567764158,4.5,0
10681,2023-10-31,London,26-35,Enterprise,199,26,12.583333333333334,22.22354854938274,6.166666666666667,23.5,2.0,34.78746612300314,33.46666057185611,6.0,0
10682,2023-12-14,Manchester,36-45,Professional,79,24,15.75,26.569054097003605,4.75,29.75,0.0,0.0,0.0,10.0,0
10683,2021-12-29,Glasgow,26-35,Basic,29,48,11.0,22.215003855334043,4.333333333333333,28.83333333333333,6.0,20.92297772143135,62.47395379348322,2.0,1
10684,2023-07-24,Manchester,60+,Enterprise,199,29,9.75,26.76590071357961,5.0,32.166666666666664,4.0,29.067126826902104,61.91388097923664,7.5,0
10685,2022-10-17,Bristol,26-35,Professional,79,39,16.166666666666668,30.53909853850344,4.166666666666667,34.833333333333336,7.0,13.509486534400382,74.8028454008463,2.0,1
10686,2022-01-30,Bristol,46-60,Professional,79,47,14.416666666666666,25.31181285953457,4.75,30.08333333333333,4.0,18.28904093355989,75.63733793225163,5.5,0
10687,2021-11-06,Manchester,46-60,Professional,79,50,0.0,24.00433934987017,2.0,86.0,8.0,21.94044972695271,61.461111441069725,5.333333333333333,1
10688,2023-11-18,London,36-45,Basic,29,25,14.333333333333334,24.172619142461546,4.25,21.416666666666668,6.0,14.94110022187552,84.00897726881534,4.5,1
10689,2021-04-01,Leeds,36-45,Basic,29,57,8.583333333333334,28.292338773328098,4.833333333333333,33.916666666666664,1.0,14.438800974043977,89.6282079494999,10.0,0
10690,2022-07-08,Manchester,36-45,Basic,29,42,12.916666666666666,20.60833620169184,4.75,30.83333333333333,1.0,8.03913646990115,31.005408825862805,4.0,0
10691,2020-07-10,Leeds,60+,Professional,79,66,13.833333333333334,21.13773975136256,4.416666666666667,32.083333333333336,0.0,0.0,0.0,10.0,0
10692,2022-01-08,Manchester,60+,Professional,79,48,16.166666666666668,21.758625402859355,5.666666666666667,28.75,2.0,20.33245039492112,59.40585449107738,4.5,0
10693,2024-09-08,Manchester,26-35,Professional,79,15,14.916666666666666,22.476052391066744,5.833333333333333,24.58333333333333,6.0,15.986202037220574,37.56133808306825,7.0,0
10694,2023-01-27,Leeds,18-25,Basic,29,35,14.916666666666666,22.02246035703236,5.166666666666667,36.5,3.0,33.06793007016951,44.1597542480257,7.5,0
10695,2024-04-20,Manchester,46-60,Professional,79,20,12.583333333333334,25.33460483287074,4.833333333333333,34.833333333333336,3.0,26.7757563700116,27.49856291414197,5.0,0
10696,2022-09-04,Manchester,46-60,Professional,79,40,20.166666666666668,24.04961979782814,4.0,37.5,0.0,0.0,0.0,10.0,0
10697,2022-10-05,Manchester,46-60,Enterprise,199,39,12.75,19.763128993988698,5.666666666666667,34.416666666666664,2.0,10.544259277107836,99.55909215357428,10.0,0
10698,2020-04-05,Manchester,26-35,Basic,29,69,15.833333333333334,29.392758646836956,3.9166666666666665,37.16666666666666,6.0,7.891152453219895,64.765746577943,6.666666666666667,0
10699,2024-08-14,Birmingham,26-35,Enterprise,199,16,10.916666666666666,25.651432314426117,5.083333333333333,31.166666666666668,0.0,0.0,0.0,10.0,0
10700,2021-10-24,Bristol,36-45,Professional,79,50,11.583333333333334,28.1069959999665,4.75,31.166666666666668,1.0,47.69118633885195,48.91246815799027,8.0,0
10701,2023-04-28,Manchester,18-25,Professional,79,32,14.166666666666666,20.766665659415725,5.583333333333333,30.416666666666668,5.0,12.01697974636691,50.41230038370536,7.5,0
10702,2024-10-25,Birmingham,36-45,Professional,79,14,16.333333333333332,23.760968171802485,5.916666666666667,17.5,5.0,18.156384974131647,71.174085434064,6.5,0
10703,2020-02-06,Leeds,26-35,Basic,29,71,11.75,22.04290701565441,5.916666666666667,26.25,1.0,16.31840084567108,106.01580345977824,2.0,0
10704,2024-12-08,London,60+,Enterprise,199,12,16.916666666666668,26.39915524037154,5.0,27.83333333333333,2.0,24.634510300680883,99.04950252119464,1.0,0
10705,2023-10-24,London,36-45,Basic,29,26,16.833333333333332,28.75885582036584,3.9166666666666665,29.08333333333333,0.0,0.0,0.0,10.0,0
10706,2024-09-14,Glasgow,26-35,Professional,79,15,8.666666666666666,22.364444376892067,5.166666666666667,33.75,0.0,0.0,0.0,10.0,0
10707,2024-03-28,Leeds,26-35,Basic,29,21,13.5,28.42091959157984,5.583333333333333,35.083333333333336,5.0,27.012952014136264,36.48699924349683,3.6666666666666665,0
10708,2020-10-05,Birmingham,60+,Basic,29,63,14.916666666666666,23.68081781004156,4.833333333333333,33.666666666666664,4.0,33.32932228227887,34.43959973778327,8.333333333333334,0
10709,2020-08-04,Birmingham,60+,Professional,79,65,13.0,20.886864873441407,5.0,30.916666666666668,1.0,28.379292729134548,92.26101034745014,1.0,0
10710,2022-05-16,London,60+,Enterprise,199,44,17.416666666666668,24.365543373574337,4.75,37.41666666666666,5.0,10.192725970276229,92.78704822809848,7.5,0
10711,2022-05-22,Birmingham,18-25,Professional,79,43,9.416666666666666,25.73633840672494,6.333333333333333,26.08333333333333,0.0,0.0,0.0,10.0,0
10712,2024-12-26,Birmingham,26-35,Enterprise,199,12,23.75,24.756127177958344,5.416666666666667,22.5,3.0,33.88251131174299,36.8528844550029,3.0,0
10713,2023-07-20,Birmingham,60+,Professional,79,29,18.916666666666668,26.731455022366543,3.9166666666666665,32.916666666666664,5.0,28.712537782112555,78.80546096240944,7.0,0
10714,2020-03-02,Manchester,18-25,Basic,29,71,17.25,23.902498976491117,4.916666666666667,25.666666666666668,7.0,23.461896296543767,38.44071888005883,6.0,0
10715,2021-08-18,London,46-60,Basic,29,53,13.083333333333334,25.628105772762154,5.416666666666667,27.0,9.0,16.678249839589416,42.12808824090487,9.333333333333334,0
10716,2021-12-29,London,46-60,Professional,79,48,15.083333333333334,27.268645497822178,5.083333333333333,35.25,4.0,10.095892634937222,66.98759584915376,5.0,0
10717,2023-09-27,Glasgow,46-60,Basic,29,27,14.5,24.97624444667473,4.416666666666667,38.583333333333336,3.0,42.98069399085214,101.2448115190318,10.0,0
10718,2021-01-31,Manchester,26-35,Professional,79,59,2.0,22.22868864497973,2.0,95.0,4.0,21.896479853243196,56.43923313091688,4.0,1
10719,2021-11-29,Manchester,18-25,Basic,29,49,16.75,28.678085886691765,4.833333333333333,32.916666666666664,9.0,31.45160808518395,70.44904981408698,4.0,1
10720,2022-11-08,London,18-25,Basic,29,38,16.666666666666668,25.91225938841173,6.583333333333333,31.83333333333333,3.0,16.354880791558173,29.820011563458596,8.0,0
10721,2020-06-25,London,46-60,Professional,79,67,17.833333333333332,25.260853988512256,6.0,33.333333333333336,8.0,26.46918688363804,78.38791470058996,3.5,1
10722,2024-06-23,Leeds,36-45,Professional,79,18,0.0,21.5133678680114,1.0,97.0,1.0,30.67855899249725,21.08214321272637,5.0,1
10723,2021-01-30,Birmingham,46-60,Basic,29,59,17.5,23.819017801164225,5.0,23.33333333333333,0.0,0.0,0.0,10.0,0
10724,2021-03-20,Birmingham,26-35,Basic,29,58,3.0,28.644866161545423,1.0,68.0,1.0,41.81925399088656,116.14344887608192,8.0,1
10725,2023-06-10,London,46-60,Basic,29,31,14.083333333333334,28.243380320480767,5.75,34.5,0.0,0.0,0.0,10.0,0
10726,2020-03-16,Leeds,46-60,Basic,29,70,11.083333333333334,19.683363916384284,6.25,24.25,1.0,7.852801658440135,73.14768026595782,9.0,0
10727,2020-09-21,London,18-25,Professional,79,64,10.166666666666666,22.955203696965583,3.9166666666666665,36.75,1.0,39.3240953441733,102.11592947839772,9.0,0
10728,2021-03-30,London,46-60,Professional,79,57,12.5,26.4553895388418,4.333333333333333,29.58333333333333,1.0,11.414667386974028,61.26043352534697,7.0,0
10729,2024-12-24,Manchester,60+,Basic,29,12,10.333333333333334,23.71443957055757,3.1666666666666665,29.0,6.0,41.31541495958804,92.90543514589724,5.5,0
